image_id,vg_vehicle_objs,clip_count_pred,confidence,max_softmax,image_path
1452,1,2,0.6316133244486468,0.6288992819179764,C:\Users\ilios\Desktop\images\1452.jpg
1453,4,4,0.5890027764091617,0.6085326766586203,C:\Users\ilios\Desktop\images\1453.jpg
1454,2,2,0.32552476856301793,0.44631759839659274,C:\Users\ilios\Desktop\images\1454.jpg
1455,5,2,0.42105147623872863,0.43925201707696643,C:\Users\ilios\Desktop\images\1455.jpg
1456,1,2,0.38451382379613674,0.6023005467546794,C:\Users\ilios\Desktop\images\1456.jpg
1457,1,2,0.43121158299234563,0.4424453141816124,C:\Users\ilios\Desktop\images\1457.jpg
1459,2,2,0.7689877326871698,0.8881048923639,C:\Users\ilios\Desktop\images\1459.jpg
1460,3,4,0.5444365112688354,0.7116380766001343,C:\Users\ilios\Desktop\images\1460.jpg
1461,4,2,0.5503330078658644,0.5374248839617154,C:\Users\ilios\Desktop\images\1461.jpg
1462,1,4,0.6273003483520865,0.6632278033234408,C:\Users\ilios\Desktop\images\1462.jpg
1464,1,2,0.525729194298473,0.673266722741298,C:\Users\ilios\Desktop\images\1464.jpg
1465,4,2,0.8751121923858433,0.9510046015563699,C:\Users\ilios\Desktop\images\1465.jpg
1466,1,2,0.8076881433847347,0.9053156984871631,C:\Users\ilios\Desktop\images\1466.jpg
1467,2,2,0.7817246314313119,0.8900297144033867,C:\Users\ilios\Desktop\images\1467.jpg
1468,1,2,0.5173396695061403,0.7047283740818594,C:\Users\ilios\Desktop\images\1468.jpg
1469,4,2,0.5707689544552268,0.6668447078783117,C:\Users\ilios\Desktop\images\1469.jpg
1470,5,2,0.5987737248357212,0.7956110237943541,C:\Users\ilios\Desktop\images\1470.jpg
1471,2,2,0.7151100213293293,0.8316768198909139,C:\Users\ilios\Desktop\images\1471.jpg
1472,11,2,0.47208184007224163,0.6491070353143229,C:\Users\ilios\Desktop\images\1472.jpg
1473,3,2,0.6346518118299449,0.7902575603463743,C:\Users\ilios\Desktop\images\1473.jpg
1474,3,2,0.5844790522495503,0.7406750853381306,C:\Users\ilios\Desktop\images\1474.jpg
1475,4,2,0.629653684219696,0.6827863424512033,C:\Users\ilios\Desktop\images\1475.jpg
1477,2,2,0.6142985542636625,0.6604730686270374,C:\Users\ilios\Desktop\images\1477.jpg
1478,1,4,0.6616104870651266,0.7356178678658791,C:\Users\ilios\Desktop\images\1478.jpg
1479,4,2,0.7692418445478144,0.8571852833612016,C:\Users\ilios\Desktop\images\1479.jpg
1480,2,2,0.575398302669458,0.707695178019522,C:\Users\ilios\Desktop\images\1480.jpg
1481,2,2,0.5699832727691427,0.5536412622911221,C:\Users\ilios\Desktop\images\1481.jpg
1483,1,4,0.3824630878130072,0.6451720510584267,C:\Users\ilios\Desktop\images\1483.jpg
1484,1,2,0.4129512154089532,0.6521414954131552,C:\Users\ilios\Desktop\images\1484.jpg
1485,1,2,0.7841844090862296,0.8929201327629839,C:\Users\ilios\Desktop\images\1485.jpg
1486,2,2,0.9419670321002627,0.9804408106296231,C:\Users\ilios\Desktop\images\1486.jpg
1487,3,2,0.8946738048627565,0.9601774464972416,C:\Users\ilios\Desktop\images\1487.jpg
1491,1,2,0.7851238979917782,0.8637682131871995,C:\Users\ilios\Desktop\images\1491.jpg
1492,3,2,0.8395000453085013,0.9093126708486273,C:\Users\ilios\Desktop\images\1492.jpg
1494,1,4,0.620013867314753,0.5529200674089888,C:\Users\ilios\Desktop\images\1494.jpg
1495,1,4,0.6162639938805718,0.6037152437879192,C:\Users\ilios\Desktop\images\1495.jpg
1496,1,4,0.9083951457862531,0.9644264974506608,C:\Users\ilios\Desktop\images\1496.jpg
1497,3,2,0.8267851826987748,0.9090341921011047,C:\Users\ilios\Desktop\images\1497.jpg
1498,1,2,0.6685683266018634,0.7346929401606542,C:\Users\ilios\Desktop\images\1498.jpg
1499,1,4,0.7285935743663596,0.8035722372322859,C:\Users\ilios\Desktop\images\1499.jpg
1500,5,4,0.5961589555763345,0.6033047322045525,C:\Users\ilios\Desktop\images\1500.jpg
1502,1,4,0.8597679932815034,0.9445094314181924,C:\Users\ilios\Desktop\images\1502.jpg
1503,2,4,0.5226263383556382,0.4692715687032547,C:\Users\ilios\Desktop\images\1503.jpg
1506,1,4,0.6537000269812696,0.8284369545938631,C:\Users\ilios\Desktop\images\1506.jpg
1507,2,2,0.9265382713855004,0.9700287795492765,C:\Users\ilios\Desktop\images\1507.jpg
1508,2,2,0.8815356946900135,0.9491759969617192,C:\Users\ilios\Desktop\images\1508.jpg
1509,7,2,0.8886729647830511,0.9526684527139063,C:\Users\ilios\Desktop\images\1509.jpg
1510,3,2,0.5349785256160389,0.7540836451893531,C:\Users\ilios\Desktop\images\1510.jpg
1511,1,2,0.6431210253649503,0.7494756066387002,C:\Users\ilios\Desktop\images\1511.jpg
1512,1,2,0.6610995009303121,0.7372114880841818,C:\Users\ilios\Desktop\images\1512.jpg
1528,1,2,0.2148657129262337,0.3774466829962965,C:\Users\ilios\Desktop\images\1528.jpg
1530,3,4,0.11750885466689054,0.2561573695512376,C:\Users\ilios\Desktop\images\1530.jpg
1532,5,2,0.4655958778485768,0.6356434133027169,C:\Users\ilios\Desktop\images\1532.jpg
1533,1,2,0.539744399114609,0.7608409128685302,C:\Users\ilios\Desktop\images\1533.jpg
1535,1,4,0.3227355938228902,0.4528863452912816,C:\Users\ilios\Desktop\images\1535.jpg
1537,2,2,0.48619372438748765,0.7129121297387717,C:\Users\ilios\Desktop\images\1537.jpg
1538,3,5,0.2688260010397241,0.35035039367668613,C:\Users\ilios\Desktop\images\1538.jpg
1539,1,2,0.5365940043557769,0.7520099995000318,C:\Users\ilios\Desktop\images\1539.jpg
1541,1,2,0.3599211832807905,0.5447222126369192,C:\Users\ilios\Desktop\images\1541.jpg
1553,2,2,0.770157619381839,0.8721251117332753,C:\Users\ilios\Desktop\images\1553.jpg
1554,2,2,0.7962315637805719,0.9105907591724646,C:\Users\ilios\Desktop\images\1554.jpg
1555,1,4,0.6350527025897852,0.7870053921970653,C:\Users\ilios\Desktop\images\1555.jpg
1557,3,4,0.6378672677496908,0.8230568824247775,C:\Users\ilios\Desktop\images\1557.jpg
1559,1,4,0.907753495257525,0.9694958374416781,C:\Users\ilios\Desktop\images\1559.jpg
1560,4,4,0.47884233688702305,0.6178273873122181,C:\Users\ilios\Desktop\images\1560.jpg
1561,12,4,0.5705479213064282,0.6023722494724673,C:\Users\ilios\Desktop\images\1561.jpg
1562,3,4,0.8579080253256597,0.9452847779455689,C:\Users\ilios\Desktop\images\1562.jpg
1563,4,4,0.5265769514020532,0.662861529452237,C:\Users\ilios\Desktop\images\1563.jpg
1564,10,4,0.88155905810018,0.9530103522107158,C:\Users\ilios\Desktop\images\1564.jpg
1565,8,4,0.586366981647654,0.6338519990874836,C:\Users\ilios\Desktop\images\1565.jpg
1566,5,4,0.9017638925889799,0.9649266399108428,C:\Users\ilios\Desktop\images\1566.jpg
1567,2,2,0.7523432314366924,0.8608097968074854,C:\Users\ilios\Desktop\images\1567.jpg
1568,5,4,0.7791278010021292,0.9091923618594115,C:\Users\ilios\Desktop\images\1568.jpg
1570,4,4,0.6858685939401463,0.7719362564788113,C:\Users\ilios\Desktop\images\1570.jpg
1571,2,4,0.42996531600422017,0.5880524603131781,C:\Users\ilios\Desktop\images\1571.jpg
1572,4,4,0.5156525346468058,0.7158375472428213,C:\Users\ilios\Desktop\images\1572.jpg
1574,2,4,0.6671204388928462,0.8227304725682957,C:\Users\ilios\Desktop\images\1574.jpg
1576,2,4,0.41365851602611614,0.5455737971898738,C:\Users\ilios\Desktop\images\1576.jpg
1577,8,4,0.8634774384266753,0.9492192164384381,C:\Users\ilios\Desktop\images\1577.jpg
1578,2,4,0.8791459689019996,0.9550679664270416,C:\Users\ilios\Desktop\images\1578.jpg
1580,3,4,0.6969144902209623,0.8531458490553074,C:\Users\ilios\Desktop\images\1580.jpg
1581,2,4,0.7790138854193089,0.8915820504917652,C:\Users\ilios\Desktop\images\1581.jpg
1582,1,4,0.903631231975996,0.9668537138670338,C:\Users\ilios\Desktop\images\1582.jpg
1584,9,4,0.6192762971786567,0.7865370968867298,C:\Users\ilios\Desktop\images\1584.jpg
1585,7,4,0.6270616592745468,0.7764382089441153,C:\Users\ilios\Desktop\images\1585.jpg
1586,4,4,0.8438930277629004,0.9378618052096865,C:\Users\ilios\Desktop\images\1586.jpg
1587,4,4,0.7696157967208621,0.8697847309552269,C:\Users\ilios\Desktop\images\1587.jpg
1599,1,4,0.3105363059565772,0.3669588397109612,C:\Users\ilios\Desktop\images\1599.jpg
1600,8,4,0.6544847108456661,0.7359144433184575,C:\Users\ilios\Desktop\images\1600.jpg
1602,1,2,0.27705656429010284,0.4945154106870588,C:\Users\ilios\Desktop\images\1602.jpg
1603,4,4,0.09316462823787042,0.24331844778843884,C:\Users\ilios\Desktop\images\1603.jpg
1604,2,4,0.389736905166186,0.4023064088293018,C:\Users\ilios\Desktop\images\1604.jpg
1608,5,2,0.3421668144763407,0.5777267082897263,C:\Users\ilios\Desktop\images\1608.jpg
1609,1,4,0.22298663550851416,0.43294742816294085,C:\Users\ilios\Desktop\images\1609.jpg
1610,2,2,0.2940384152096548,0.46164579072705736,C:\Users\ilios\Desktop\images\1610.jpg
1611,3,1,0.19790496787964862,0.3497307934067066,C:\Users\ilios\Desktop\images\1611.jpg
1612,1,1,0.2638387602779413,0.45273608635051693,C:\Users\ilios\Desktop\images\1612.jpg
1615,2,4,0.4363380286728856,0.6607809319325219,C:\Users\ilios\Desktop\images\1615.jpg
1616,1,2,0.07784320533302314,0.2152855221882324,C:\Users\ilios\Desktop\images\1616.jpg
1622,6,4,0.6478719002298508,0.7054051594933333,C:\Users\ilios\Desktop\images\1622.jpg
1623,2,2,0.8367423145852863,0.9173128231342449,C:\Users\ilios\Desktop\images\1623.jpg
1624,2,2,0.8105171112505958,0.9009373552057519,C:\Users\ilios\Desktop\images\1624.jpg
1625,6,2,0.9122063280999448,0.9644748621398308,C:\Users\ilios\Desktop\images\1625.jpg
1626,5,2,0.8543678212213738,0.9353946608587116,C:\Users\ilios\Desktop\images\1626.jpg
1627,4,2,0.5632104145956691,0.5597458142177877,C:\Users\ilios\Desktop\images\1627.jpg
1628,3,4,0.49720081367634916,0.7108740571464892,C:\Users\ilios\Desktop\images\1628.jpg
1631,1,2,0.8677480248968543,0.9473295244967134,C:\Users\ilios\Desktop\images\1631.jpg
1632,6,2,0.7167854334209638,0.7951876192835788,C:\Users\ilios\Desktop\images\1632.jpg
1633,2,2,0.5664128625525338,0.5712841158134592,C:\Users\ilios\Desktop\images\1633.jpg
1634,2,2,0.6795616634225903,0.784188863930496,C:\Users\ilios\Desktop\images\1634.jpg
1635,2,2,0.6891099413262484,0.7638166517483002,C:\Users\ilios\Desktop\images\1635.jpg
1637,1,2,0.9208693325946339,0.9692569662777889,C:\Users\ilios\Desktop\images\1637.jpg
1638,5,2,0.76813244709986,0.8677792227054079,C:\Users\ilios\Desktop\images\1638.jpg
1639,5,2,0.8587092537875195,0.9275108314850883,C:\Users\ilios\Desktop\images\1639.jpg
1640,6,2,0.5106760184766285,0.4988314549203377,C:\Users\ilios\Desktop\images\1640.jpg
1641,10,2,0.8897664447218679,0.9509853872739717,C:\Users\ilios\Desktop\images\1641.jpg
1642,2,4,0.4909240372348813,0.5728955304069931,C:\Users\ilios\Desktop\images\1642.jpg
1643,3,2,0.7794139131093221,0.8877338657715638,C:\Users\ilios\Desktop\images\1643.jpg
1644,2,4,0.41655742001589724,0.5389751121210451,C:\Users\ilios\Desktop\images\1644.jpg
1645,2,2,0.5164864660384629,0.5896947657376428,C:\Users\ilios\Desktop\images\1645.jpg
1646,4,4,0.5830479246739129,0.6049467379175985,C:\Users\ilios\Desktop\images\1646.jpg
1649,2,2,0.7303027520193778,0.8200387993484768,C:\Users\ilios\Desktop\images\1649.jpg
1650,9,2,0.766755110624278,0.8277857821834186,C:\Users\ilios\Desktop\images\1650.jpg
1652,1,2,0.8257789172191401,0.9159208375124283,C:\Users\ilios\Desktop\images\1652.jpg
1653,3,2,0.8224246133315463,0.9007322490809714,C:\Users\ilios\Desktop\images\1653.jpg
1654,1,2,0.8444914984540773,0.9117444403248104,C:\Users\ilios\Desktop\images\1654.jpg
1655,4,2,0.5953183179519561,0.6235518632425134,C:\Users\ilios\Desktop\images\1655.jpg
1656,8,2,0.6293707953834621,0.7106811720116226,C:\Users\ilios\Desktop\images\1656.jpg
1657,1,4,0.5513781785381526,0.5855201147412887,C:\Users\ilios\Desktop\images\1657.jpg
1658,2,4,0.85042847694013,0.9264582909886065,C:\Users\ilios\Desktop\images\1658.jpg
1659,1,2,0.554601920678713,0.7107414956529512,C:\Users\ilios\Desktop\images\1659.jpg
1660,3,4,0.4486361042607063,0.4391627592160502,C:\Users\ilios\Desktop\images\1660.jpg
1692,1,2,0.7331885253993273,0.8285700921566153,C:\Users\ilios\Desktop\images\1692.jpg
1693,3,2,0.532664340247998,0.676985839071771,C:\Users\ilios\Desktop\images\1693.jpg
1694,1,2,0.8460530174753039,0.9315695853374112,C:\Users\ilios\Desktop\images\1694.jpg
1695,3,2,0.6279963096483425,0.6550750826939729,C:\Users\ilios\Desktop\images\1695.jpg
1696,2,2,0.760064110848061,0.8471698511531135,C:\Users\ilios\Desktop\images\1696.jpg
1710,1,5,0.3021274462819057,0.5134116219740756,C:\Users\ilios\Desktop\images\1710.jpg
1712,3,4,0.38527164272933145,0.4536070470918591,C:\Users\ilios\Desktop\images\1712.jpg
1714,1,2,0.3228225268845103,0.5100206736594017,C:\Users\ilios\Desktop\images\1714.jpg
1716,7,2,0.38025070122480653,0.5782811002788338,C:\Users\ilios\Desktop\images\1716.jpg
1717,1,2,0.3098166495505611,0.4863312090865416,C:\Users\ilios\Desktop\images\1717.jpg
1719,1,4,0.388285667907615,0.6124443440679063,C:\Users\ilios\Desktop\images\1719.jpg
1720,2,2,0.2567263663256645,0.4318086146533049,C:\Users\ilios\Desktop\images\1720.jpg
1721,1,4,0.31382489530885616,0.5683679589979996,C:\Users\ilios\Desktop\images\1721.jpg
1724,1,4,0.5517712431035688,0.7444792566897855,C:\Users\ilios\Desktop\images\1724.jpg
1725,1,4,0.5262563558720399,0.7458358240207335,C:\Users\ilios\Desktop\images\1725.jpg
1728,10,4,0.35995715624353974,0.41905362949637576,C:\Users\ilios\Desktop\images\1728.jpg
1729,1,4,0.5444412445522544,0.5485116021861862,C:\Users\ilios\Desktop\images\1729.jpg
1730,6,4,0.4283633788482716,0.6466340698953467,C:\Users\ilios\Desktop\images\1730.jpg
1737,5,4,0.34745006062361794,0.5308931009226444,C:\Users\ilios\Desktop\images\1737.jpg
1738,5,2,0.27436157341460543,0.3941567518457743,C:\Users\ilios\Desktop\images\1738.jpg
1740,1,4,0.20086250777315728,0.3214218780016662,C:\Users\ilios\Desktop\images\1740.jpg
1742,6,4,0.7068594124306891,0.8654892602472672,C:\Users\ilios\Desktop\images\1742.jpg
1750,3,2,0.6776611333230961,0.8349347094179046,C:\Users\ilios\Desktop\images\1750.jpg
1752,3,4,0.3942705284977033,0.5669895634134143,C:\Users\ilios\Desktop\images\1752.jpg
1753,14,2,0.37364998379570613,0.47057288203092595,C:\Users\ilios\Desktop\images\1753.jpg
1754,3,2,0.5764598652986719,0.7000597703099871,C:\Users\ilios\Desktop\images\1754.jpg
1755,2,2,0.2453584876834195,0.34952343182839374,C:\Users\ilios\Desktop\images\1755.jpg
1756,1,2,0.29584002280820865,0.4242928135681365,C:\Users\ilios\Desktop\images\1756.jpg
1757,2,5,0.4268777185098649,0.4886774385291059,C:\Users\ilios\Desktop\images\1757.jpg
1758,6,4,0.2724004721426315,0.3656942545457261,C:\Users\ilios\Desktop\images\1758.jpg
1759,8,2,0.26544672627495625,0.44934816218487317,C:\Users\ilios\Desktop\images\1759.jpg
1760,2,2,0.7141422888761313,0.8474042479324198,C:\Users\ilios\Desktop\images\1760.jpg
1761,5,2,0.3966141025788781,0.4368324111017587,C:\Users\ilios\Desktop\images\1761.jpg
1767,2,1,0.4148738217715864,0.6418248623826802,C:\Users\ilios\Desktop\images\1767.jpg
1770,2,2,0.5971390280896451,0.771087223746439,C:\Users\ilios\Desktop\images\1770.jpg
1771,3,2,0.353363630696075,0.4429339044179283,C:\Users\ilios\Desktop\images\1771.jpg
1772,2,2,0.3608219417149706,0.48339186567690046,C:\Users\ilios\Desktop\images\1772.jpg
1775,5,2,0.3060390636770167,0.45959543029458727,C:\Users\ilios\Desktop\images\1775.jpg
1776,3,2,0.441195555897162,0.5526997184651447,C:\Users\ilios\Desktop\images\1776.jpg
1777,1,1,0.42635543671008613,0.536532047212496,C:\Users\ilios\Desktop\images\1777.jpg
1778,3,2,0.5685808158151012,0.5096014162513339,C:\Users\ilios\Desktop\images\1778.jpg
1782,3,3,0.25350633322360927,0.4200525319423586,C:\Users\ilios\Desktop\images\1782.jpg
1783,2,1,0.48590020394426614,0.6407375518862404,C:\Users\ilios\Desktop\images\1783.jpg
1788,1,5,0.21944485864094676,0.3178746779149052,C:\Users\ilios\Desktop\images\1788.jpg
1789,1,4,0.38503742313272404,0.6329907597159944,C:\Users\ilios\Desktop\images\1789.jpg
1790,4,2,0.36873938991997124,0.49639584490384137,C:\Users\ilios\Desktop\images\1790.jpg
1792,1,2,0.5361936031141412,0.48227065306566086,C:\Users\ilios\Desktop\images\1792.jpg
1793,1,5,0.3796970836224669,0.45141438506273307,C:\Users\ilios\Desktop\images\1793.jpg
1794,3,2,0.4226162816950859,0.5590068807454337,C:\Users\ilios\Desktop\images\1794.jpg
1795,2,2,0.4202419268936698,0.6329536960034494,C:\Users\ilios\Desktop\images\1795.jpg
1796,3,2,0.456384012827044,0.5275908382848691,C:\Users\ilios\Desktop\images\1796.jpg
1797,2,2,0.5598349900977362,0.6110733930654866,C:\Users\ilios\Desktop\images\1797.jpg
1798,3,2,0.4398667638274366,0.41748700092099883,C:\Users\ilios\Desktop\images\1798.jpg
1799,1,4,0.365514748597192,0.47264223473490247,C:\Users\ilios\Desktop\images\1799.jpg
1810,3,6,0.8338664474172528,0.9373428777625523,C:\Users\ilios\Desktop\images\1810.jpg
1817,5,4,0.25467126501740023,0.31032719724714175,C:\Users\ilios\Desktop\images\1817.jpg
1818,1,6,0.29337369372767075,0.5304511303817465,C:\Users\ilios\Desktop\images\1818.jpg
1825,1,1,0.5124292738024263,0.7450258223823153,C:\Users\ilios\Desktop\images\1825.jpg
1828,2,6,0.4786131400080783,0.7068007478614641,C:\Users\ilios\Desktop\images\1828.jpg
1836,7,2,0.7456545603336622,0.8497805900270055,C:\Users\ilios\Desktop\images\1836.jpg
1838,2,2,0.7982042468271259,0.905358762859021,C:\Users\ilios\Desktop\images\1838.jpg
1839,1,2,0.6034849682593892,0.7531432719396133,C:\Users\ilios\Desktop\images\1839.jpg
1840,1,2,0.38061352959438943,0.5432098857085698,C:\Users\ilios\Desktop\images\1840.jpg
1841,3,2,0.6010061065330117,0.6613386228774111,C:\Users\ilios\Desktop\images\1841.jpg
1842,4,2,0.7054160904210187,0.7804403871784894,C:\Users\ilios\Desktop\images\1842.jpg
1843,2,2,0.9074019243378857,0.9657143773109022,C:\Users\ilios\Desktop\images\1843.jpg
1844,3,4,0.6252928332285728,0.6724270560103899,C:\Users\ilios\Desktop\images\1844.jpg
1845,3,2,0.8320639668434857,0.9246472761882527,C:\Users\ilios\Desktop\images\1845.jpg
1846,7,2,0.8381143696161379,0.9285659575642109,C:\Users\ilios\Desktop\images\1846.jpg
1847,2,2,0.7368520335642441,0.8627222440127983,C:\Users\ilios\Desktop\images\1847.jpg
1848,7,2,0.7311758042585894,0.843313378507609,C:\Users\ilios\Desktop\images\1848.jpg
1849,1,2,0.6306172197610909,0.6123149883345377,C:\Users\ilios\Desktop\images\1849.jpg
1850,5,2,0.8479076326148643,0.9281022155991119,C:\Users\ilios\Desktop\images\1850.jpg
