image_id,vg_vehicle_objs,clip_count_pred,confidence,max_softmax,image_path
1500,5,11,0.108815248,0.311389297,C:\Users\ilios\Desktop\images\1500.jpg
1502,1,3,0.081708291,0.202980012,C:\Users\ilios\Desktop\images\1502.jpg
1503,2,0,0.095992164,0.299121648,C:\Users\ilios\Desktop\images\1503.jpg
1506,1,11,0.031296459,0.197974563,C:\Users\ilios\Desktop\images\1506.jpg
1507,2,2,0.033654253,0.171226457,C:\Users\ilios\Desktop\images\1507.jpg
1508,2,10,0.013546416,0.126046956,C:\Users\ilios\Desktop\images\1508.jpg
1509,7,0,0.041576572,0.181759909,C:\Users\ilios\Desktop\images\1509.jpg
1510,3,1,0.05870747,0.21331428,C:\Users\ilios\Desktop\images\1510.jpg
1511,1,11,0.014700751,0.123900943,C:\Users\ilios\Desktop\images\1511.jpg
1512,1,0,0.03644659,0.168943182,C:\Users\ilios\Desktop\images\1512.jpg
1528,1,2,0.019598926,0.150982469,C:\Users\ilios\Desktop\images\1528.jpg
1530,3,1,0.050904317,0.17324692,C:\Users\ilios\Desktop\images\1530.jpg
1532,5,11,0.063316749,0.233065709,C:\Users\ilios\Desktop\images\1532.jpg
1533,1,7,0.015772668,0.112576447,C:\Users\ilios\Desktop\images\1533.jpg
1535,1,0,0.110878101,0.215319097,C:\Users\ilios\Desktop\images\1535.jpg
1537,2,2,0.02206514,0.109872051,C:\Users\ilios\Desktop\images\1537.jpg
1538,3,0,0.010866721,0.121965677,C:\Users\ilios\Desktop\images\1538.jpg
1539,1,4,0.019930518,0.107010394,C:\Users\ilios\Desktop\images\1539.jpg
1541,1,2,0.016721005,0.128367603,C:\Users\ilios\Desktop\images\1541.jpg
1553,2,4,0.013991993,0.116090849,C:\Users\ilios\Desktop\images\1553.jpg
1554,2,0,0.012133409,0.102577284,C:\Users\ilios\Desktop\images\1554.jpg
1555,1,11,0.175461357,0.346704572,C:\Users\ilios\Desktop\images\1555.jpg
1557,3,11,0.135470487,0.322037339,C:\Users\ilios\Desktop\images\1557.jpg
1559,1,11,0.588093213,0.784481466,C:\Users\ilios\Desktop\images\1559.jpg
1560,4,11,0.157895052,0.351048559,C:\Users\ilios\Desktop\images\1560.jpg
1561,12,7,0.089274456,0.139661312,C:\Users\ilios\Desktop\images\1561.jpg
1562,3,11,0.594666521,0.786585152,C:\Users\ilios\Desktop\images\1562.jpg
1563,4,11,0.230861746,0.474483043,C:\Users\ilios\Desktop\images\1563.jpg
1564,10,11,0.047495619,0.184523255,C:\Users\ilios\Desktop\images\1564.jpg
1565,8,11,0.071040362,0.201836392,C:\Users\ilios\Desktop\images\1565.jpg
1566,5,11,0.399607179,0.637309015,C:\Users\ilios\Desktop\images\1566.jpg
1567,2,11,0.148197144,0.287114531,C:\Users\ilios\Desktop\images\1567.jpg
1568,5,11,0.42576858,0.661369562,C:\Users\ilios\Desktop\images\1568.jpg
1570,4,11,0.608931348,0.793958306,C:\Users\ilios\Desktop\images\1570.jpg
1571,2,11,0.351973867,0.597519219,C:\Users\ilios\Desktop\images\1571.jpg
1572,4,11,0.579766335,0.777037799,C:\Users\ilios\Desktop\images\1572.jpg
1574,2,11,0.422909992,0.665837049,C:\Users\ilios\Desktop\images\1574.jpg
1576,2,11,0.037437431,0.184090301,C:\Users\ilios\Desktop\images\1576.jpg
1577,8,11,0.308232249,0.55920285,C:\Users\ilios\Desktop\images\1577.jpg
1578,2,11,0.557636806,0.763305843,C:\Users\ilios\Desktop\images\1578.jpg
1580,3,11,0.727036883,0.87045157,C:\Users\ilios\Desktop\images\1580.jpg
1581,2,11,0.554815973,0.744840086,C:\Users\ilios\Desktop\images\1581.jpg
1582,1,11,0.721661326,0.869437158,C:\Users\ilios\Desktop\images\1582.jpg
1584,9,11,0.438441124,0.670989573,C:\Users\ilios\Desktop\images\1584.jpg
1585,7,11,0.11732428,0.326787591,C:\Users\ilios\Desktop\images\1585.jpg
1586,4,11,0.543015825,0.747566402,C:\Users\ilios\Desktop\images\1586.jpg
1587,4,11,0.593641091,0.777552068,C:\Users\ilios\Desktop\images\1587.jpg
1599,1,2,0.026118983,0.1657978,C:\Users\ilios\Desktop\images\1599.jpg
1600,8,11,0.039003185,0.155484095,C:\Users\ilios\Desktop\images\1600.jpg
1602,1,9,0.022281691,0.119636074,C:\Users\ilios\Desktop\images\1602.jpg
1603,4,11,0.046978466,0.166871697,C:\Users\ilios\Desktop\images\1603.jpg
1604,2,2,0.070421218,0.205868289,C:\Users\ilios\Desktop\images\1604.jpg
1608,5,2,0.027117021,0.156356558,C:\Users\ilios\Desktop\images\1608.jpg
1609,1,11,0.117643399,0.300312728,C:\Users\ilios\Desktop\images\1609.jpg
1610,2,11,0.034591844,0.128032312,C:\Users\ilios\Desktop\images\1610.jpg
1611,3,2,0.034624658,0.16040732,C:\Users\ilios\Desktop\images\1611.jpg
1612,1,11,0.055862075,0.230811149,C:\Users\ilios\Desktop\images\1612.jpg
1615,2,11,0.10851148,0.305259705,C:\Users\ilios\Desktop\images\1615.jpg
1616,1,0,0.029375318,0.154617533,C:\Users\ilios\Desktop\images\1616.jpg
1622,6,11,0.02030826,0.166879922,C:\Users\ilios\Desktop\images\1622.jpg
1623,2,2,0.022351541,0.123520553,C:\Users\ilios\Desktop\images\1623.jpg
1624,2,0,0.309481666,0.560867488,C:\Users\ilios\Desktop\images\1624.jpg
1625,6,2,0.017657828,0.122209065,C:\Users\ilios\Desktop\images\1625.jpg
1626,5,2,0.036193866,0.175880149,C:\Users\ilios\Desktop\images\1626.jpg
1627,4,2,0.047966142,0.212234795,C:\Users\ilios\Desktop\images\1627.jpg
1628,3,11,0.522185893,0.733344793,C:\Users\ilios\Desktop\images\1628.jpg
1631,1,2,0.052769713,0.169712916,C:\Users\ilios\Desktop\images\1631.jpg
1632,6,2,0.041557382,0.146766722,C:\Users\ilios\Desktop\images\1632.jpg
1633,2,11,0.038580252,0.163205773,C:\Users\ilios\Desktop\images\1633.jpg
1634,2,6,0.014243757,0.120896772,C:\Users\ilios\Desktop\images\1634.jpg
1635,2,2,0.010722897,0.11155504,C:\Users\ilios\Desktop\images\1635.jpg
1637,1,2,0.093129402,0.218743056,C:\Users\ilios\Desktop\images\1637.jpg
1638,5,0,0.114028607,0.333769292,C:\Users\ilios\Desktop\images\1638.jpg
1639,5,3,0.037568398,0.116920277,C:\Users\ilios\Desktop\images\1639.jpg
1640,6,11,0.029944186,0.178387225,C:\Users\ilios\Desktop\images\1640.jpg
1641,10,6,0.015607447,0.120640963,C:\Users\ilios\Desktop\images\1641.jpg
1642,2,2,0.055819762,0.214415029,C:\Users\ilios\Desktop\images\1642.jpg
1643,3,3,0.04949179,0.131345183,C:\Users\ilios\Desktop\images\1643.jpg
1644,2,2,0.088418803,0.285559654,C:\Users\ilios\Desktop\images\1644.jpg
1645,2,11,0.023498295,0.168862119,C:\Users\ilios\Desktop\images\1645.jpg
1646,4,11,0.074422195,0.264586896,C:\Users\ilios\Desktop\images\1646.jpg
1649,2,2,0.043673966,0.175397441,C:\Users\ilios\Desktop\images\1649.jpg
1650,9,2,0.030213029,0.163498148,C:\Users\ilios\Desktop\images\1650.jpg
1652,1,7,0.02685288,0.118817709,C:\Users\ilios\Desktop\images\1652.jpg
1653,3,2,0.044504001,0.141181082,C:\Users\ilios\Desktop\images\1653.jpg
1654,1,1,0.036066353,0.1360524,C:\Users\ilios\Desktop\images\1654.jpg
1655,4,0,0.027648853,0.195504755,C:\Users\ilios\Desktop\images\1655.jpg
1656,8,0,0.046048839,0.195227444,C:\Users\ilios\Desktop\images\1656.jpg
1657,1,2,0.020801522,0.104834504,C:\Users\ilios\Desktop\images\1657.jpg
1658,2,0,0.120107118,0.263288617,C:\Users\ilios\Desktop\images\1658.jpg
1659,1,1,0.090090578,0.176876262,C:\Users\ilios\Desktop\images\1659.jpg
1660,3,3,0.110864861,0.203993931,C:\Users\ilios\Desktop\images\1660.jpg
1692,1,1,0.112259254,0.271400273,C:\Users\ilios\Desktop\images\1692.jpg
1693,3,7,0.018113575,0.106010862,C:\Users\ilios\Desktop\images\1693.jpg
1694,1,1,0.195209585,0.355960608,C:\Users\ilios\Desktop\images\1694.jpg
1695,3,3,0.036486216,0.12314254,C:\Users\ilios\Desktop\images\1695.jpg
1696,2,2,0.103070343,0.2178341,C:\Users\ilios\Desktop\images\1696.jpg
1710,1,1,0.242289477,0.398815274,C:\Users\ilios\Desktop\images\1710.jpg
1712,3,7,0.038733479,0.133211449,C:\Users\ilios\Desktop\images\1712.jpg
1714,1,0,0.014941194,0.146009251,C:\Users\ilios\Desktop\images\1714.jpg
1716,7,0,0.013746082,0.135639235,C:\Users\ilios\Desktop\images\1716.jpg
1717,1,0,0.053057553,0.244677976,C:\Users\ilios\Desktop\images\1717.jpg
1719,1,7,0.015585572,0.121125184,C:\Users\ilios\Desktop\images\1719.jpg
1720,2,11,0.003024518,0.112503432,C:\Users\ilios\Desktop\images\1720.jpg
1721,1,11,0.280494347,0.536200404,C:\Users\ilios\Desktop\images\1721.jpg
1724,1,7,0.119008049,0.179760873,C:\Users\ilios\Desktop\images\1724.jpg
1725,1,1,0.099461788,0.211901024,C:\Users\ilios\Desktop\images\1725.jpg
1728,10,2,0.0285875,0.155658543,C:\Users\ilios\Desktop\images\1728.jpg
1729,1,11,0.064828965,0.171986833,C:\Users\ilios\Desktop\images\1729.jpg
1730,6,7,0.019436584,0.122522846,C:\Users\ilios\Desktop\images\1730.jpg
1737,5,11,0.454412459,0.678868473,C:\Users\ilios\Desktop\images\1737.jpg
1738,5,2,0.1054953,0.239469662,C:\Users\ilios\Desktop\images\1738.jpg
1740,1,1,0.153573805,0.337001145,C:\Users\ilios\Desktop\images\1740.jpg
1742,6,1,0.056284624,0.116962992,C:\Users\ilios\Desktop\images\1742.jpg
1750,3,9,0.047995022,0.12530376,C:\Users\ilios\Desktop\images\1750.jpg
1752,3,1,0.024676809,0.120595977,C:\Users\ilios\Desktop\images\1752.jpg
1753,14,0,0.016849861,0.111488119,C:\Users\ilios\Desktop\images\1753.jpg
1754,3,4,0.061433412,0.144675836,C:\Users\ilios\Desktop\images\1754.jpg
1755,2,2,0.052985785,0.159654438,C:\Users\ilios\Desktop\images\1755.jpg
1756,1,2,0.032163721,0.120504975,C:\Users\ilios\Desktop\images\1756.jpg
1757,2,2,0.052744479,0.123853393,C:\Users\ilios\Desktop\images\1757.jpg
1758,6,2,0.042343953,0.116846569,C:\Users\ilios\Desktop\images\1758.jpg
1759,8,7,0.005978333,0.104845472,C:\Users\ilios\Desktop\images\1759.jpg
1760,2,1,0.066246002,0.200594455,C:\Users\ilios\Desktop\images\1760.jpg
1761,5,9,0.03219404,0.118645459,C:\Users\ilios\Desktop\images\1761.jpg
1767,2,7,0.019221472,0.113686569,C:\Users\ilios\Desktop\images\1767.jpg
1770,2,2,0.021226374,0.132065162,C:\Users\ilios\Desktop\images\1770.jpg
1771,3,2,0.137736939,0.317070425,C:\Users\ilios\Desktop\images\1771.jpg
1772,2,6,0.024561769,0.116740979,C:\Users\ilios\Desktop\images\1772.jpg
1775,5,2,0.020356329,0.125134334,C:\Users\ilios\Desktop\images\1775.jpg
1776,3,2,0.113021455,0.290474594,C:\Users\ilios\Desktop\images\1776.jpg
1777,1,3,0.076372408,0.186197713,C:\Users\ilios\Desktop\images\1777.jpg
1778,3,0,0.145023707,0.246500492,C:\Users\ilios\Desktop\images\1778.jpg
1782,3,2,0.004587202,0.108141124,C:\Users\ilios\Desktop\images\1782.jpg
1783,2,11,0.048888094,0.202793941,C:\Users\ilios\Desktop\images\1783.jpg
1788,1,2,0.054585408,0.174720988,C:\Users\ilios\Desktop\images\1788.jpg
1789,1,11,0.076344583,0.264878213,C:\Users\ilios\Desktop\images\1789.jpg
1790,4,2,0.156256091,0.315894663,C:\Users\ilios\Desktop\images\1790.jpg
1792,1,2,0.223520432,0.373863459,C:\Users\ilios\Desktop\images\1792.jpg
1793,1,4,0.057345891,0.149263874,C:\Users\ilios\Desktop\images\1793.jpg
1794,3,4,0.077626719,0.141183987,C:\Users\ilios\Desktop\images\1794.jpg
1795,2,2,0.059677395,0.145525545,C:\Users\ilios\Desktop\images\1795.jpg
1796,3,4,0.054444942,0.143355995,C:\Users\ilios\Desktop\images\1796.jpg
1797,2,6,0.043984162,0.12244726,C:\Users\ilios\Desktop\images\1797.jpg
1798,3,2,0.049504359,0.142216086,C:\Users\ilios\Desktop\images\1798.jpg
1799,1,2,0.049034508,0.135634556,C:\Users\ilios\Desktop\images\1799.jpg
1810,3,11,0.073152533,0.214272603,C:\Users\ilios\Desktop\images\1810.jpg
1817,5,1,0.034155287,0.121742733,C:\Users\ilios\Desktop\images\1817.jpg
1818,1,2,0.031749615,0.129983246,C:\Users\ilios\Desktop\images\1818.jpg
1825,1,11,0.083068048,0.293859512,C:\Users\ilios\Desktop\images\1825.jpg
1828,2,3,0.037098452,0.120327644,C:\Users\ilios\Desktop\images\1828.jpg
1836,7,4,0.045525354,0.154503047,C:\Users\ilios\Desktop\images\1836.jpg
1838,2,2,0.028321344,0.140743703,C:\Users\ilios\Desktop\images\1838.jpg
1839,1,2,0.022719784,0.14186424,C:\Users\ilios\Desktop\images\1839.jpg
1840,1,2,0.034656032,0.140478551,C:\Users\ilios\Desktop\images\1840.jpg
1841,3,0,0.0516551,0.195905447,C:\Users\ilios\Desktop\images\1841.jpg
1842,4,2,0.006104695,0.115629554,C:\Users\ilios\Desktop\images\1842.jpg
1843,2,1,0.029461862,0.135291547,C:\Users\ilios\Desktop\images\1843.jpg
1844,3,2,0.004143928,0.103731021,C:\Users\ilios\Desktop\images\1844.jpg
1845,3,2,0.022588913,0.170021728,C:\Users\ilios\Desktop\images\1845.jpg
1846,7,7,0.030126101,0.109554991,C:\Users\ilios\Desktop\images\1846.jpg
1847,2,2,0.021214572,0.172414348,C:\Users\ilios\Desktop\images\1847.jpg
1848,7,11,0.010617931,0.107269756,C:\Users\ilios\Desktop\images\1848.jpg
1849,1,2,0.011582867,0.135310233,C:\Users\ilios\Desktop\images\1849.jpg
1850,5,11,0.021389483,0.121587321,C:\Users\ilios\Desktop\images\1850.jpg
